Image URL,Product Name,Original Price,Discount Price,Product URL,Availability,Seller
https://www.euronics.ee/UserFiles/Products/Images/395740-595730-medium.png,Apple iPhone 16 Plus 512 GB ultramarine - Smartphone,1259,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/my2d3hxfsa/apple-iphone-16-plus-512-gb-sinine-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/395558-595605-medium.png,Apple iPhone 16 512 GB teal - Smartphone,1359,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/myeu3hxfsa/apple-iphone-16-512-gb-roheline-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329211-495099-medium.png,Apple iPhone 14 Plus 128 GB midnight - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq4x3pxfsa/apple-iphone-14-plus-128-gb-must-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329217-495111-medium.png,Apple iPhone 14 Plus 128 GB purple - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq503pxfsa/apple-iphone-14-plus-128-gb-lilla-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329223-495123-medium.png,Apple iPhone 14 Plus 128 GB blue - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq523pxfsa/apple-iphone-14-plus-128-gb-sinine-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329214-495105-medium.png,Apple iPhone 14 Plus 128 GB starlight - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq4y3pxfsa/apple-iphone-14-plus-128-gb-tahevalge-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329250-495123-medium.png,Apple iPhone 14 Plus 256 GB blue - Smartphone,1029,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq583pxfsa/apple-iphone-14-plus-256-gb-sinine-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329220-495117-medium.png,Apple iPhone 14 Plus 128 GB (PRODUCT)RED - Smartphone,869.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq513pxfsa/apple-iphone-14-plus-128-gb-product-red-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329238-495111-medium.png,Apple iPhone 14 Plus 256 GB purple - Smartphone,999.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq563pxfsa/apple-iphone-14-plus-256-gb-lilla-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329226-495099-medium.png,Apple iPhone 14 Plus 256 GB midnight - Smartphone,999.99,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq533pxfsa/apple-iphone-14-plus-256-gb-must-nutitelefon,In Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329232-495105-medium.png,Apple iPhone 14 Plus 256 GB starlight - Smartphone,1029,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mq553pxfsa/apple-iphone-14-plus-256-gb-tahevalge-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329180-495070-medium.png,Apple iPhone 14 512 GB midnight - Smartphone,1089,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mpww3pxfsa/apple-iphone-14-512-gb-must-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/345487-519307-medium.png,Apple iPhone 14 512 GB yellow - Smartphone,1089,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mr513pxfsa/apple-iphone-14-512-gb-kollane-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329192-495074-medium.png,Apple iPhone 14 512 GB starlight - Smartphone,1089,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mpx33pxfsa/apple-iphone-14-512-gb-tahevalge-nutitelefon,Out of Stock,Euronics
https://www.euronics.ee/UserFiles/Products/Images/329196-495078-medium.png,Apple iPhone 14 512 GB purple - Smartphone,1089,,https://www.euronics.ee/telefonid/nutitelefonid/iphone/mpx93pxfsa/apple-iphone-14-512-gb-lilla-nutitelefon,Out of Stock,Euronics
